,Unnamed: 0,created_at,text,sentiment,positive_sentiment_score,negative_sentiment_score
1547,1547,2022-12-04 15:37:40+00:00,"@hello_desember JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/bAbjf7IcMm",NEUTRAL,0.399024099111557,0.0003379394765943289
1548,1548,2022-12-04 15:37:35+00:00,"@CoinDesk Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/gGbrJMLyFx",NEUTRAL,0.011233048513531685,0.004198684357106686
1549,1549,2022-12-04 15:37:35+00:00,"@DanonAll JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/wpaQSSQMJ8",NEUTRAL,0.3431329131126404,0.00024838626268319786
1550,1550,2022-12-04 15:37:31+00:00,"@vicconsult JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/Qd7zldGEWT",NEUTRAL,0.32880160212516785,0.00032115739304572344
1551,1551,2022-12-04 15:37:27+00:00,"@MrGreenminerNft JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/tqIbF63fnr",NEUTRAL,0.41889965534210205,0.0003596515452954918
1552,1552,2022-12-04 15:37:22+00:00,"@jesusnavacuba @YouTube JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/eJ2MOIeM4v",NEUTRAL,0.3208235502243042,0.000273388548521325
1553,1553,2022-12-04 15:37:21+00:00,"@RedRocketRRKT JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/vh5L1Abqva",NEUTRAL,0.3106156885623932,0.0002484052674844861
1554,1554,2022-12-04 15:37:19+00:00,"@enzo_tyu JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/IOjix0Hgew",NEUTRAL,0.4002968668937683,0.00027759288786910474
1555,1555,2022-12-04 15:37:16+00:00,@TabithaOlotu @AltCryptoGems @vortex_protocol Active crypto community https://t.co/2FdKgMEJXm #eth #crypto #elonmusk #bullishgem💎,NEUTRAL,0.000650307338219136,0.0003651730949059129
1556,1556,2022-12-04 15:37:14+00:00,"@AltcoinDailyio @PPathole
 
@1goonrich
 
@davidgokhshtein
 
@cz_binance

ElonGoat is going huge, get on this ride to Mars before Elonmusk recognise his Goat and statue of ElonGoat
#ElonMusk  #claimyourgoat #ElonGOAT #egt #ElonistheGoat https://t.co/op1ADAk0OF",NEUTRAL,0.19678814709186554,0.002266117837280035
1557,1557,2022-12-04 15:37:14+00:00,"@AltcoinDailyio Tired of this market? No longer having fun? Take a look @elongoattoken this based community is bringing the fun back to crypto. Delivering a sick monument to @ElonMusk is sure to generate some noise. 

Everyone knows what follows noise.
#elongoat #LFGoat #Elonmusk #Tesla #Binance https://t.co/Zr1Eb3D06X",NEUTRAL,0.13622251152992249,0.12485291808843613
1558,1558,2022-12-04 15:37:13+00:00,"#ElonMusk Blasts the Corporate Media for Ignoring the Twitter Files, Which Exposed Hunter Biden Laptop Censorship https://t.co/RKSAu9usjX via @gatewaypundit",NEGATIVE,0.0024868024047464132,0.5234173536300659
1559,1559,2022-12-04 15:37:13+00:00,"@MemeBITCOINGirl JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/XhP9LZzzn4",NEUTRAL,0.35380011796951294,0.0002441821852698922
1560,1560,2022-12-04 15:37:07+00:00,"@Alejandraprin77 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/pI67n1LlFM",NEUTRAL,0.30301347374916077,0.0002337673504371196
1561,1561,2022-12-04 15:37:06+00:00,"@DiMartinoBooth JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/x1J4lIrinM",NEUTRAL,0.38185107707977295,0.0002719428448472172
1562,1562,2022-12-04 15:37:05+00:00,"@walter_promo JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/1KU6C3jK6q",NEUTRAL,0.37185925245285034,0.000321752653690055
1563,1563,2022-12-04 15:37:03+00:00,"@quinn231750 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/9LieLLtjvK",NEUTRAL,0.3498004376888275,0.00027817304362542927
1564,1564,2022-12-04 15:37:01+00:00,"@eFlower_power JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/gvFdHqauJX",NEUTRAL,0.3356007933616638,0.00025716033997014165
1565,1565,2022-12-04 15:36:57+00:00,"@AltcoinDailyio Want a good investment?
$EGT - 
@ElonGoatToken

I dont care about how the chart looks, watch these guys work. 

Im all in.

#ElonGOAT #Elongoattoken #egt #egttoken #ClaimYourGoat #ElonistheGoat #elonmusk 
@elonmusk https://t.co/585u0miewa",NEUTRAL,0.057540860027074814,0.09847688674926758
1566,1566,2022-12-04 15:36:51+00:00,"@moon_or_earth JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/pUInpBjtno",NEUTRAL,0.35753604769706726,0.0003182745131198317
1567,1567,2022-12-04 15:36:51+00:00,"@Benvickoh JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/Wc4LOSAyzt",NEUTRAL,0.30882713198661804,0.00026020704535767436
1568,1568,2022-12-04 15:36:50+00:00,"@seabook_bot @weeble_wowbles JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/Hc5cVvGa4I",NEUTRAL,0.3205975890159607,0.00040809359052218497
1569,1569,2022-12-04 15:36:48+00:00,"@AltcoinDailyio Hi Sir,

Please check @ElonGoatToken 🐐🐐👀👀🔥🚀
@elonmusk #ElonMusk #ElonGoatToken #ElonGoat #EGT #ClaimYourGoat #memecoin #ElonistheGoat https://t.co/r4Qn6WuprM",NEUTRAL,0.0030449724290519953,0.00011745893425540999
1570,1570,2022-12-04 15:36:47+00:00,"@Abhijeetcg @ArivaCoin @x_ariva @ArivaWonderland @BNBCHAIN JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/vMTV5txH4v",NEUTRAL,0.32274115085601807,0.0002731050190050155
1571,1571,2022-12-04 15:36:41+00:00,"@BistSosan JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/I7BUQ9ZuVo",NEUTRAL,0.35921964049339294,0.00031826080521568656
1572,1572,2022-12-04 15:36:40+00:00,"@Bitcoin10min JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/IlwgpjORQP",NEUTRAL,0.3138391375541687,0.00024479071726091206
1573,1573,2022-12-04 15:36:40+00:00,"Wise Words

#MARA #CCIV #PLTR #CHPT #NNDM #NIO #BNGO #PSTH #BFT #LGHL #TSLA #GME #PACB #ARK #WarrenBuffet #ElonMusk #BTC https://t.co/7irlKwvQa6",NEUTRAL,0.06920520216226578,0.0018717482453212142
1574,1574,2022-12-04 15:36:38+00:00,"@reasonable_p JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/HKMkwwafvO",NEUTRAL,0.3422295153141022,0.00030641138437204063
1575,1575,2022-12-04 15:36:36+00:00,"@pestlemortarSEA @lux3NFT @WayneL_ JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/lhrFaHu86M",NEUTRAL,0.2921946048736572,0.0004950850270688534
1576,1576,2022-12-04 15:36:34+00:00,"@bitcoin20242028 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/47wLo6PynU",NEUTRAL,0.33973386883735657,0.0003474949626252055
1577,1577,2022-12-04 15:36:31+00:00,Elon Musk Says Apple https://t.co/l8MpNM0hgm #ElonMusk https://t.co/atDR1WQk94,NEUTRAL,0.0006750853499397635,0.0005435962229967117
1578,1578,2022-12-04 15:36:30+00:00,"@takeoff_tech JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/xn6K955FEy",NEUTRAL,0.3069692552089691,0.0002541267895139754
1579,1579,2022-12-04 15:36:28+00:00,"@JuliusGoat my repeated question to banks, state, county and city officials; why was subsidizing #Elonmusk business model a good idea; especially now when there are so many reported problems with his character and products?",NEGATIVE,0.00580535177141428,0.6988897919654846
1580,1580,2022-12-04 15:36:28+00:00,"@CriptoPasion JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/XTUfRt6PDo",NEUTRAL,0.3226504921913147,0.00024436492822133005
1581,1581,2022-12-04 15:36:20+00:00,"@MaticzTech JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/9IBviDQKkT",NEUTRAL,0.3319506347179413,0.0002490542537998408
1582,1582,2022-12-04 15:36:18+00:00,"@SodikMamsky @AltcoinDailyio JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/19BDuMxfEe",NEUTRAL,0.3617115914821625,0.00032074921182356775
1583,1583,2022-12-04 15:36:18+00:00,"$TSLA #Elon #Tesla #ElonMusk 

https://t.co/H3emVWODVV

Despite Tesla sitting atop the EV leaderboard in the U.S., new data shows competitors are chipping away at its lead.",NEUTRAL,0.025842735543847084,0.05626861751079559
1584,1584,2022-12-04 15:36:18+00:00,"@JoeyCacciatore3 @cryptocom @CronoSteakHouse JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/zwzj0dT715",NEUTRAL,0.3483157455921173,0.00048142633750103414
1585,1585,2022-12-04 15:36:18+00:00,"@hodlnear @coingecko JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/KqVO63Qzh8",NEUTRAL,0.35050514340400696,0.00039179049781523645
1586,1586,2022-12-04 15:36:16+00:00,"@HassanT02559275 JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/DRaGJOowdf",NEUTRAL,0.238884836435318,0.0003920135204680264
1587,1587,2022-12-04 15:36:16+00:00,"@okx @ElonGoatToken is pumping hard. They have a very hardworking community. They will surely get global attention for their hardwork.
@ElonMusk
#egt #egtarmy #ElonistheGoat #claimyourgoat #elonmusk #ElonGOAT $EGT https://t.co/Qw4mxDGN63",POSITIVE,0.7443314790725708,0.004043148830533028
1588,1588,2022-12-04 15:36:10+00:00,"@orbitaldonut JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/KotEzGB97G",NEUTRAL,0.34077197313308716,0.00027954898541793227
1589,1589,2022-12-04 15:36:10+00:00,"@Debox_Giveaway @FREEMINT_PASS @DeBox_Social JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/tUx5Oh68kH",NEUTRAL,0.25995105504989624,0.00023919559316709638
